Date,symbol,name,open,high,low,close,volume,vix,rsi,ma5,ma20,earnings_dday
2025-08-29,TSLA,테슬라,347.2300109863281,348.75,331.70001220703125,333.8699951171875,81145700,15.359999656677246,46.81874266929622,345.54400634765625,332.5705001831055,0
2025-09-02,TSLA,테슬라,328.2300109863281,333.3299865722656,325.6000061035156,329.3599853515625,58392000,17.170000076293945,43.15035792569523,342.09600219726565,333.5754989624023,0
2025-09-03,TSLA,테슬라,335.20001220703125,343.3299865722656,328.510009765625,334.0899963378906,88733300,16.350000381469727,46.96221285311868,338.5799987792969,334.84399871826173,0
2025-09-04,TSLA,테슬라,336.1499938964844,338.8900146484375,331.4800109863281,338.5299987792969,60711000,15.300000190734863,51.68168362511326,336.3659973144531,335.7749984741211,0
2025-09-05,TSLA,테슬라,348.0,355.8699951171875,344.67999267578125,350.8399963378906,108989800,15.180000305175781,60.67367328169336,337.33799438476564,337.20349884033203,0
2025-09-08,TSLA,테슬라,354.6400146484375,358.44000244140625,344.8399963378906,346.3999938964844,75208300,15.109999656677246,55.92575907739436,339.843994140625,338.040998840332,0
2025-09-09,TSLA,테슬라,348.44000244140625,350.7699890136719,343.82000732421875,346.9700012207031,53816000,15.039999961853027,59.8593044275319,343.3659973144531,338.43799896240233,0
2025-09-10,TSLA,테슬라,350.54998779296875,356.3299865722656,346.07000732421875,347.7900085449219,72121700,15.350000381469727,64.05789606005101,346.1059997558594,338.7854995727539,0
2025-09-11,TSLA,테슬라,350.1700134277344,368.989990234375,347.6000061035156,368.80999755859375,103756000,14.710000038146973,73.82582059976852,352.16199951171876,340.25699920654296,0
2025-09-12,TSLA,테슬라,370.94000244140625,396.69000244140625,370.239990234375,395.94000244140625,168156400,14.760000228881836,75.5551335209621,361.1820007324219,343.275,0
2025-09-15,TSLA,테슬라,423.1300048828125,425.70001220703125,402.42999267578125,410.0400085449219,163823700,15.6899995803833,77.12500769854682,373.9100036621094,347.2490005493164,0
2025-09-16,TSLA,테슬라,414.5,423.25,411.42999267578125,421.6199951171875,104285700,16.360000610351562,78.3312910006425,388.8400024414062,351.57200012207034,0
2025-09-17,TSLA,테슬라,415.75,428.30999755859375,409.6700134277344,425.8599853515625,106133500,15.720000267028809,80.35343244944448,404.45399780273436,356.3994995117188,0
2025-09-18,TSLA,테슬라,428.8699951171875,432.2200012207031,416.55999755859375,416.8500061035156,90454500,15.699999809265137,77.0475497421811,414.06199951171874,361.0470001220703,0
2025-09-19,TSLA,테슬라,421.82000732421875,429.4700012207031,421.7200012207031,426.07000732421875,93131000,15.449999809265137,85.98189811149254,420.08800048828124,366.3450012207031,0
2025-09-22,TSLA,테슬라,431.1099853515625,444.9800109863281,429.1300048828125,434.2099914550781,97108800,16.100000381469727,89.7912828805265,424.9219970703125,371.0550003051758,0
2025-09-23,TSLA,테슬라,439.8800048828125,440.9700012207031,423.7200012207031,425.8500061035156,83422700,16.639999389648438,83.88980936086183,425.76799926757815,375.01750030517576,0
2025-09-24,TSLA,테슬라,429.8299865722656,444.2099914550781,429.0299987792969,442.7900085449219,93133600,16.18000030517578,85.25157200256722,429.15400390625,379.57350006103513,0
2025-09-25,TSLA,테슬라,435.239990234375,435.3500061035156,419.0799865722656,423.3900146484375,96746400,16.739999771118164,73.40777128250875,430.4620056152344,383.26300048828125,0
2025-09-26,TSLA,테슬라,428.29998779296875,440.4700012207031,421.0199890136719,440.3999938964844,101628200,15.289999961853027,78.05301616700194,433.3280029296875,387.98399963378904,0
2025-09-29,TSLA,테슬라,444.3500061035156,450.9800109863281,439.5,443.2099914550781,79491500,16.1200008392334,78.34257357260412,435.1280029296875,393.4509994506836,0
2025-09-30,TSLA,테슬라,441.5199890136719,445.0,433.1199951171875,444.7200012207031,74358000,16.280000686645508,78.43023524344437,438.902001953125,399.2190002441406,0
2025-10-01,TSLA,테슬라,443.79998779296875,462.2900085449219,440.75,459.4599914550781,98122300,16.290000915527344,77.60522659578916,442.2359985351562,405.4875,0
2025-10-02,TSLA,테슬라,470.5400085449219,470.75,435.57000732421875,436.0,137009000,16.6299991607666,62.478203073965446,444.75799560546875,410.36100006103516,0
2025-10-03,TSLA,테슬라,443.2900085449219,446.7699890136719,416.5799865722656,429.8299865722656,133188200,16.649999618530273,56.48469440203389,442.643994140625,414.3104995727539,0
2025-10-06,TSLA,테슬라,440.75,453.54998779296875,436.69000244140625,453.25,85324900,16.3700008392334,59.61808004394919,444.65199584960936,419.6529998779297,0
2025-10-07,TSLA,테슬라,447.82000732421875,452.67999267578125,432.45001220703125,433.0899963378906,102296100,17.239999771118164,52.00443947559499,442.32599487304685,423.95899963378906,0
2025-10-08,TSLA,테슬라,437.57000732421875,441.3299865722656,425.2300109863281,438.69000244140625,71192100,16.299999237060547,56.17158353209546,438.1719970703125,428.5039993286133,0
2025-10-09,TSLA,테슬라,431.80999755859375,436.3500061035156,426.17999267578125,435.5400085449219,69339900,16.43000030517578,52.771113473012555,438.0799987792969,431.8404998779297,0
2025-10-10,TSLA,테슬라,436.5400085449219,443.1300048828125,411.45001220703125,413.489990234375,112107900,21.65999984741211,44.39333224440289,434.81199951171874,432.71799926757814,0
2025-10-13,TSLA,테슬라,423.5299987792969,436.8900146484375,419.70001220703125,435.8999938964844,79552800,19.030000686645508,52.52728132805711,431.3419982910156,434.01099853515626,0
2025-10-14,TSLA,테슬라,426.7900085449219,434.20001220703125,417.8599853515625,429.239990234375,72669400,20.809999465942383,46.406784143550276,430.5719970703125,434.3919982910156,0
2025-10-15,TSLA,테슬라,434.8999938964844,440.510009765625,426.3299865722656,435.1499938964844,71558200,20.639999389648438,53.358841929046726,429.86399536132814,434.8564987182617,0
2025-10-16,TSLA,테슬라,434.7300109863281,439.3500061035156,421.30999755859375,428.75,77189900,25.309999465942383,46.45789271213701,428.50599365234376,435.4514984130859,0
2025-10-17,TSLA,테슬라,425.5,441.4599914550781,423.6000061035156,439.30999755859375,89331600,20.780000686645508,48.86759787199315,433.6699951171875,436.1134979248047,0
2025-10-20,TSLA,테슬라,443.8699951171875,449.79998779296875,440.6099853515625,447.42999267578125,63719000,18.229999542236328,50.75778508740115,435.9759948730469,436.77449798583984,0
2025-10-21,TSLA,테슬라,445.760009765625,449.29998779296875,442.04998779296875,442.6000061035156,54412200,17.8700008392334,45.008886052547325,438.647998046875,437.6119979858398,0
2025-10-22,TSLA,테슬라,443.45001220703125,445.5400085449219,429.0,438.9700012207031,84023500,18.600000381469727,50.99617644957436,439.41199951171876,437.4209976196289,0
2025-10-23,TSLA,테슬라,420.0,449.3999938964844,413.8999938964844,448.9800109863281,126709800,17.299999237060547,56.261859961249804,443.4580017089844,438.70049743652345,0
2025-10-24,TSLA,테슬라,446.8299865722656,451.67999267578125,430.1700134277344,433.7200012207031,94727800,16.3700008392334,43.25388785430163,442.3400024414062,438.3664978027344,0
2025-10-27,TSLA,테슬라,439.9800109863281,460.1600036621094,438.69000244140625,452.4200134277344,105867500,15.789999961853027,56.7450665853376,443.3380065917969,438.8269989013672,0
2025-10-28,TSLA,테슬라,454.7799987792969,467.0,451.6000061035156,460.54998779296875,80185700,16.420000076293945,57.495537050330356,446.9280029296875,439.61849822998045,0
2025-10-29,TSLA,테슬라,462.5,465.70001220703125,452.6499938964844,461.510009765625,67983500,16.920000076293945,59.04058860262333,451.4360046386719,439.7209991455078,0
2025-10-30,TSLA,테슬라,451.04998779296875,455.05999755859375,439.6099853515625,440.1000061035156,72447900,16.90999984741211,59.304850691399444,449.6600036621094,439.9259994506836,0
2025-10-31,TSLA,테슬라,446.75,458.0,443.69000244140625,456.55999755859375,83135800,17.440000534057617,57.53794599163974,454.2280029296875,441.2625,0
2025-11-03,TSLA,테슬라,455.989990234375,474.07000732421875,453.79998779296875,468.3699951171875,84595200,17.170000076293945,63.7597595509351,457.4179992675781,442.01849975585935,0
2025-11-04,TSLA,테슬라,454.4599914550781,460.2200012207031,443.6000061035156,444.260009765625,87756600,19.0,52.8399578435359,454.1600036621094,442.5770004272461,0
2025-11-05,TSLA,테슬라,452.04998779296875,466.3299865722656,440.7099914550781,462.07000732421875,85573000,18.010000228881836,59.697325288629166,454.2720031738281,443.7460006713867,0
2025-11-06,TSLA,테슬라,461.9599914550781,467.45001220703125,435.0899963378906,445.9100036621094,109622900,19.5,51.860204715499265,455.4340026855469,444.2645004272461,0
2025-11-07,TSLA,테슬라,437.9200134277344,439.3599853515625,421.8800048828125,429.5199890136719,103471500,19.079999923706055,45.17692616824196,450.0260009765625,445.0660003662109,0
2025-11-10,TSLA,테슬라,439.6000061035156,449.6700134277344,433.3599853515625,445.2300109863281,76515900,17.600000381469727,50.66904203242206,445.39800415039065,445.5325012207031,0
2025-11-11,TSLA,테슬라,439.3999938964844,442.489990234375,432.3599853515625,439.6199951171875,60533200,17.280000686645508,50.16370163215885,444.4700012207031,446.05150146484374,0
2025-11-12,TSLA,테슬라,442.1499938964844,442.3299865722656,426.55999755859375,430.6000061035156,58513500,17.510000228881836,45.34777734933088,438.1760009765625,445.8240020751953,0
2025-11-13,TSLA,테슬라,423.1300048828125,424.5,396.3399963378906,401.989990234375,118948000,20.0,42.477119780274634,429.3919982910156,444.4860015869141,0
2025-11-14,TSLA,테슬라,386.29998779296875,412.19000244140625,382.7799987792969,404.3500061035156,105506700,19.829999923706055,37.64585061433571,424.3580017089844,442.73800201416014,0
2025-11-17,TSLA,테슬라,398.739990234375,423.9599914550781,398.739990234375,408.9200134277344,102214300,22.3799991607666,36.48359802715183,417.09600219726565,440.8125030517578,0
2025-11-18,TSLA,테슬라,405.3800048828125,408.8999938964844,393.7099914550781,401.25,80688600,24.690000534057617,34.75974015148569,409.4220031738281,438.74500274658203,0
2025-11-19,TSLA,테슬라,406.17999267578125,411.7799987792969,398.5,403.989990234375,72047700,23.65999984741211,39.91509696568133,404.1,436.9960021972656,0
2025-11-20,TSLA,테슬라,414.6300048828125,428.94000244140625,394.739990234375,395.2300109863281,113548800,26.420000076293945,32.101800755698605,402.7480041503906,434.3085021972656,0
2025-11-21,TSLA,테슬라,402.32000732421875,402.79998779296875,383.760009765625,391.0899963378906,100460600,23.43000030517578,26.390086695172855,400.09600219726565,432.177001953125,0
2025-11-24,TSLA,테슬라,402.1700134277344,421.7200012207031,401.0899963378906,417.7799987792969,96806400,20.520000457763672,42.03561177856042,401.8679992675781,430.44500122070315,0
2025-11-25,TSLA,테슬라,414.4200134277344,420.4800109863281,405.95001220703125,419.3999938964844,71915600,18.559999465942383,35.781409242235,405.497998046875,428.3875015258789,0
2025-11-26,TSLA,테슬라,423.95001220703125,426.94000244140625,416.8900146484375,426.5799865722656,63463000,17.190000534057617,43.14878864288891,410.0159973144531,426.64100036621096,0
2025-11-28,TSLA,테슬라,426.5899963378906,432.92999267578125,426.20001220703125,430.1700134277344,36252900,16.350000381469727,50.2533811513925,417.0039978027344,426.1445007324219,0
2025-12-01,TSLA,테슬라,425.32000732421875,433.6600036621094,425.2900085449219,430.1400146484375,57463600,17.239999771118164,43.29869941894929,424.8140014648437,424.82350158691406,0
2025-12-02,TSLA,테슬라,430.80999755859375,436.79998779296875,422.1199951171875,429.239990234375,69336600,16.59000015258789,45.18909967541854,427.1059997558594,422.86700134277345,0
2025-12-03,TSLA,테슬라,432.1000061035156,447.9200134277344,431.1099853515625,446.739990234375,87483000,16.079999923706055,56.93536157772313,432.5739990234375,422.9910003662109,0
2025-12-04,TSLA,테슬라,449.94000244140625,454.6300048828125,445.3900146484375,454.5299987792969,71906500,15.779999732971191,77.49632105976477,438.16400146484375,422.61399993896487,0
2025-12-05,TSLA,테슬라,453.0299987792969,458.8699951171875,451.6600036621094,455.0,56427500,15.40999984741211,77.0421592029263,443.1299987792969,423.06849975585936,0
2025-12-08,TSLA,테슬라,447.45001220703125,449.75,435.25,439.5799865722656,69165800,16.65999984741211,64.6698350416353,445.0179931640625,423.5714996337891,0
2025-12-09,TSLA,테슬라,437.5400085449219,452.3900146484375,435.70001220703125,445.1700134277344,62367400,16.93000030517578,71.44111574711249,448.20399780273436,423.56849975585936,0
2025-12-10,TSLA,테슬라,446.07000732421875,456.8800048828125,443.6099853515625,451.45001220703125,63257500,15.770000457763672,72.39523631231819,449.1460021972656,424.1600006103516,0
2025-12-11,TSLA,테슬라,448.95001220703125,449.2699890136719,440.3299865722656,446.8900146484375,55979500,14.850000381469727,75.38323124329916,447.6180053710938,424.97450103759763,0
2025-12-12,TSLA,테슬라,448.0899963378906,463.010009765625,441.6700134277344,458.9599914550781,95656700,15.739999771118164,80.93716648805172,448.4100036621094,427.8230010986328,0
2025-12-15,TSLA,테슬라,469.44000244140625,481.7699890136719,467.6600036621094,475.30999755859375,114542200,16.5,78.9531755922203,455.556005859375,431.3710006713867,0
2025-12-16,TSLA,테슬라,472.2099914550781,491.5,465.8299865722656,489.8800048828125,107608100,16.479999542236328,81.38021424248657,464.4980041503906,435.41900024414065,0
2025-12-17,TSLA,테슬라,488.2200012207031,495.2799987792969,466.20001220703125,467.260009765625,106490400,17.6200008392334,65.92296741329648,467.6600036621094,438.71950073242186,0
2025-12-18,TSLA,테슬라,478.1600036621094,490.8599853515625,473.1199951171875,483.3699951171875,95168400,16.8700008392334,68.96476772074053,474.95599975585935,442.6885009765625,0
2025-12-19,TSLA,테슬라,488.1199951171875,490.489990234375,474.7200012207031,481.20001220703125,103305400,14.90999984741211,67.92836685551558,479.40400390625,446.9870010375977,0
2025-12-22,TSLA,테슬라,489.8800048828125,498.8299865722656,485.3299865722656,488.7300109863281,86916100,14.079999923706055,69.95907576972262,482.0880065917969,451.8690017700195,0
2025-12-23,TSLA,테슬라,489.3999938964844,491.9700012207031,482.8399963378906,485.55999755859375,58223600,14.0,64.40980096740941,481.2240051269531,455.25800170898435,0
2025-12-24,TSLA,테슬라,488.4800109863281,490.8999938964844,476.79998779296875,485.3999938964844,41285400,13.470000267028809,62.14684557246573,484.852001953125,458.55800170898436,0
2025-12-26,TSLA,테슬라,485.2300109863281,489.0899963378906,473.82000732421875,475.19000244140625,58780700,13.600000381469727,57.378847599481595,483.21600341796875,460.9885025024414,0
2025-12-29,TSLA,테슬라,469.0,469.3999938964844,459.0,459.6400146484375,66263000,14.199999809265137,57.32438739191874,478.90400390625,462.4620025634766,0
2025-12-30,TSLA,테슬라,461.0899963378906,463.1199951171875,453.8299865722656,454.42999267578125,59238500,14.329999923706055,53.3904443039539,472.04400024414065,463.67650146484374,0
2025-12-31,TSLA,테슬라,456.1000061035156,456.54998779296875,449.29998779296875,449.7200012207031,49078000,14.949999809265137,49.359207532931485,464.8760009765625,464.7005020141602,0
2026-01-02,TSLA,테슬라,457.79998779296875,458.3399963378906,435.29998779296875,438.07000732421875,85535400,14.510000228881836,46.89611132733464,455.4100036621094,464.26700286865236,0
2026-01-05,TSLA,테슬라,447.989990234375,457.54998779296875,444.57000732421875,451.6700134277344,67940800,14.899999618530273,47.46188330515541,450.706005859375,464.1240036010742,0
2026-01-06,TSLA,테슬라,446.3800048828125,448.25,428.7799987792969,432.9599914550781,89093800,14.75,35.49359260486564,445.3700012207031,463.0220031738281,0
2026-01-07,TSLA,테슬라,435.8999938964844,438.3699951171875,431.2900085449219,431.4100036621094,59828800,15.380000114440918,28.01052678695423,440.76600341796876,462.61350402832034,0
2026-01-08,TSLA,테슬라,427.8900146484375,436.8900146484375,424.3699951171875,435.79998779296875,57041100,15.449999809265137,36.28834117554421,437.98200073242185,462.145002746582,0
2026-01-09,TSLA,테슬라,435.95001220703125,449.04998779296875,430.3900146484375,445.010009765625,67331500,14.489999771118164,32.211100563083534,439.3700012207031,461.82300262451173,0
2026-01-12,TSLA,테슬라,441.2300109863281,454.29998779296875,438.0,448.9599914550781,61649600,15.119999885559082,35.291962154863896,438.8279968261719,461.92650146484374,0
2026-01-13,TSLA,테슬라,450.20001220703125,451.80999755859375,443.95001220703125,447.20001220703125,53719200,15.979999542236328,30.000961114257677,441.6760009765625,461.33850250244143,0
2026-01-14,TSLA,테슬라,442.80999755859375,443.9100036621094,434.2200012207031,439.20001220703125,57259500,16.75,28.667404376265594,443.2340026855469,459.53300323486326,0
2026-01-15,TSLA,테슬라,441.1300048828125,445.3599853515625,437.6499938964844,438.57000732421875,49465800,15.84000015258789,28.54393953418527,443.7880065917969,456.9675033569336,0
2026-01-16,TSLA,테슬라,439.5,447.25,435.260009765625,437.5,60220600,15.859999656677246,31.153112250005492,442.2860046386719,455.47950286865233,0
2026-01-20,TSLA,테슬라,429.3599853515625,430.7300109863281,417.44000244140625,419.25,63187300,20.09000015258789,30.33400833178304,436.34400634765626,452.273503112793,0
2026-01-21,TSLA,테슬라,421.6600036621094,438.20001220703125,419.6199951171875,431.44000244140625,68124000,16.899999618530273,39.518558485958344,433.19200439453124,449.7855026245117,0
2026-01-22,TSLA,테슬라,435.1600036621094,449.5,432.6300048828125,449.3599853515625,71546700,15.640000343322754,49.853509137269775,435.2239990234375,447.81700134277344,0
2026-01-23,TSLA,테슬라,447.42999267578125,452.42999267578125,444.0400085449219,449.05999755859375,56771400,16.09000015258789,54.92692251493592,437.3219970703125,445.99200134277345,0
2026-01-26,TSLA,테슬라,445.0,445.0400085449219,434.2799987792969,435.20001220703125,49397400,16.149999618530273,42.633505253563,436.86199951171875,443.4820022583008,0
2026-01-27,TSLA,테슬라,437.4100036621094,437.5199890136719,430.69000244140625,430.8999938964844,37733100,16.350000381469727,48.94228858777303,439.19199829101564,441.2675018310547,0
2026-01-28,TSLA,테슬라,431.9100036621094,438.260009765625,430.1000061035156,431.4599914550781,54857400,16.350000381469727,50.025929980820045,439.19599609375,439.8585006713867,0
2026-01-29,TSLA,테슬라,437.79998779296875,440.2300109863281,414.6199951171875,416.55999755859375,81686100,16.8799991607666,41.00093693850064,432.63599853515626,437.96500091552736,0
2026-01-30,TSLA,테슬라,425.3500061035156,439.8800048828125,422.70001220703125,430.4100036621094,82626100,17.440000534057617,43.45525687008354,428.9059997558594,436.99950103759767,0
2026-02-02,TSLA,테슬라,421.2900085449219,427.1499938964844,414.5,421.80999755859375,58739500,16.34000015258789,38.3165502809987,426.2279968261719,436.1865005493164,0
2026-02-03,TSLA,테슬라,424.2699890136719,428.55999755859375,413.69000244140625,421.9599914550781,56886500,18.0,38.985851060458,424.43999633789065,434.7009994506836,0
2026-02-04,TSLA,테슬라,420.4599914550781,423.8999938964844,399.17999267578125,406.010009765625,74606900,18.639999389648438,36.456373525489774,419.35,433.35350036621094,0
2026-02-05,TSLA,테슬라,397.0199890136719,402.1000061035156,387.5299987792969,397.2099914550781,72819800,21.770000457763672,34.17749745083623,415.47999877929686,431.64349975585935,0
2026-02-06,TSLA,테슬라,400.8699951171875,414.54998779296875,397.75,411.1099853515625,62677100,20.3700008392334,40.8067928363515,411.6199951171875,430.40899963378905,0
2026-02-09,TSLA,테슬라,409.9100036621094,421.25,407.2900085449219,417.32000732421875,54484300,17.360000610351562,49.266106616807434,410.7219970703125,429.0244995117188,0
2026-02-10,TSLA,테슬라,418.0799865722656,427.25,417.0,425.2099914550781,64450200,17.790000915527344,47.550903230775475,411.3719970703125,427.8369995117188,0
2026-02-11,TSLA,테슬라,427.9599914550781,436.3500061035156,420.0299987792969,428.2699890136719,57362000,17.649999618530273,40.61248159042433,415.82399291992186,426.89049835205077,0
2026-02-12,TSLA,테슬라,430.29998779296875,436.2300109863281,414.0,417.07000732421875,61933400,20.81999969482422,37.02020802377414,419.79599609375,425.7839981079102,0
2026-02-13,TSLA,테슬라,414.30999755859375,424.05999755859375,410.8800048828125,417.44000244140625,51434100,20.600000381469727,41.9081413586358,421.06199951171874,424.72749786376954,0
2026-02-17,TSLA,테슬라,412.3599853515625,413.7200012207031,400.510009765625,410.6300048828125,59678800,20.290000915527344,40.97104920957412,419.7239990234375,423.38399810791014,0
2026-02-18,TSLA,테슬라,411.1099853515625,416.8999938964844,409.5799865722656,411.32000732421875,45921400,19.6200008392334,41.0393358582711,416.9460021972656,422.9874984741211,0
2026-02-19,TSLA,테슬라,407.25,415.25,404.1099853515625,411.7099914550781,51019600,20.229999542236328,47.52221934310632,413.6340026855469,422.00099792480466,0
2026-02-20,TSLA,테슬라,408.29998779296875,414.70001220703125,405.5,411.82000732421875,57912200,19.09000015258789,38.95162129897623,412.58400268554686,420.1239990234375,0
2026-02-23,TSLA,테슬라,407.2900085449219,407.70001220703125,394.0400085449219,399.8299865722656,69680000,21.010000228881836,37.44286234834048,409.06199951171874,417.6624984741211,0
2026-02-24,TSLA,테슬라,399.5,410.82000732421875,397.6400146484375,409.3800048828125,58579500,19.549999237060547,43.51011925847207,408.81199951171874,416.37149810791016,0
2026-02-25,TSLA,테슬라,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700,17.93000030517578,56.39958505156849,410.0279968261719,415.69649810791014,0
2026-02-26,TSLA,테슬라,414.4200134277344,416.80999755859375,403.6600036621094,408.5799865722656,53602500,18.6299991607666,56.386919374082865,409.40199584960936,414.55249786376953,0
2026-02-27,TSLA,테슬라,402.94000244140625,407.1199951171875,398.1099853515625,402.510009765625,56890100,19.860000610351562,44.70314340857094,407.5399963378906,413.8499984741211,0
2026-03-02,TSLA,테슬라,390.6000061035156,404.5400085449219,388.25,403.32000732421875,55088300,21.440000534057617,40.762730361902065,408.2380004882813,412.49549865722656,0
2026-03-03,TSLA,테슬라,395.0899963378906,396.3399963378906,385.3900146484375,392.42999267578125,62441000,23.56999969482422,29.195227667411856,404.847998046875,411.02649841308596,0
2025-03-31,NVDA,엔비디아,105.11091847763528,110.93986229194257,103.63119133667838,108.3603286743164,299212700,22.280000686645508,49.53922656049846,112.76553344726562,114.94254531860352,0
2025-04-01,NVDA,엔비디아,108.50029591126088,110.17999122900144,106.45067264528599,110.1300048828125,222614000,21.770000457763672,41.99826761900289,110.65791473388671,114.65113143920898,0
2025-04-02,NVDA,엔비디아,107.2705266243207,111.95967777974947,106.77061737970816,110.39995574951172,220601200,21.510000228881836,42.63697399568374,109.99003448486329,114.30773315429687,0
2025-04-03,NVDA,엔비디아,103.49121334940355,105.61082365222038,101.58155638472346,101.78152465820312,338769400,30.020000457763672,23.55603209273437,108.06438293457032,113.86982116699218,0
2025-04-04,NVDA,엔비디아,98.89205625014841,100.11182847125419,92.09328707213024,94.29288482666016,532273800,45.310001373291016,20.6197607292265,104.99293975830078,112.95150604248047,0
2025-04-07,NVDA,엔비디아,87.444123819458,101.73153089146867,86.60427995314998,97.62227630615234,611041300,46.97999954223633,28.89679384149919,102.84532928466797,112.48508224487304,0
2025-04-08,NVDA,엔비디아,103.79115551332612,105.83078615825814,94.44285411172834,96.28252410888672,476243400,52.33000183105469,24.37197660262524,100.07583312988281,111.8626953125,0
2025-04-09,NVDA,엔비디아,98.87204993981901,115.07910675948129,97.51229618216108,114.30924987792969,612918300,33.619998931884766,46.40534358363998,100.85769195556641,111.79220771789551,0
2025-04-10,NVDA,엔비디아,109.35015243101728,110.83987986480561,99.13200610877084,107.55047607421875,437812400,40.720001220703125,42.12898401413882,102.01148223876953,111.39178009033203,0
2025-04-11,NVDA,엔비디아,108.4803070767672,111.52975654810143,107.46049556472005,110.90986633300781,313417300,37.560001373291016,41.81249406826019,105.33487854003906,110.85487747192383,0
2025-04-14,NVDA,엔비디아,114.08928762467488,114.26925525660798,109.05020155855789,110.68990325927734,264705000,30.889999389648438,42.14172583025298,107.94840393066406,110.41395721435546,0
2025-04-15,NVDA,엔비디아,110.94986159507806,113.59938217981927,110.4799456735416,112.17963409423828,228966900,30.1200008392334,48.6565567804467,111.12782592773438,110.25248641967774,0
2025-04-16,NVDA,엔비디아,104.53103311878802,106.77062454919468,100.4317709352981,104.47103881835938,397016900,32.63999938964844,44.5302613265795,109.16018371582031,109.60110473632812,0
2025-04-17,NVDA,엔비디아,104.43103458781992,104.45103522860795,100.0318394876262,101.47157287597656,292517500,29.649999618530273,43.67655168036424,107.94440307617188,108.74925918579102,0
2025-04-21,NVDA,엔비디아,98.75207336541831,99.42195758129023,95.02275450080649,96.89241790771484,288501100,33.81999969482422,41.56245677723909,105.14091339111329,107.70994834899902,0
2025-04-22,NVDA,엔비디아,98.76206678289148,99.7918785816798,97.26233908492571,98.8720474243164,241004800,30.56999969482422,41.74244193783385,102.7773422241211,106.58415222167969,0
2025-04-23,NVDA,엔비디아,104.5010295750129,104.78098517141211,102.00148324580945,102.69136047363281,247526000,28.450000762939453,44.62568157628362,100.8796875,105.68531532287598,0
2025-04-24,NVDA,엔비디아,103.46122117055545,106.52066332286202,103.09128558149489,106.41068267822266,220815000,26.469999313354492,53.46401309256311,101.26761627197266,105.31888160705566,0
2025-04-25,NVDA,엔비디아,106.83061166162848,111.89969145813895,105.71081975581805,110.98986053466797,251064700,24.84000015258789,63.06321180431201,103.17127380371093,105.29788551330566,0
2025-04-28,NVDA,엔비디아,109.67009863041305,110.34997554606154,106.00075877336346,108.71027374267578,207708500,25.149999618530273,58.81979609175871,105.53484497070312,105.25089416503906,0
2025-04-29,NVDA,엔비디아,107.65046012276234,110.1799998026459,107.42050613077843,109.00021362304688,170444300,24.170000076293945,60.28793298540166,107.56047821044922,105.28288841247559,0
2025-04-30,NVDA,엔비디아,104.45104108413872,108.90023040771484,104.06111247501677,108.90023040771484,235044600,24.700000762939453,43.83686228692188,108.80225219726563,105.22139968872071,0
2025-05-01,NVDA,엔비디아,113.05947899879722,114.9191420385801,111.27980327057723,111.5897445678711,236121500,24.600000381469727,55.07283064592009,109.83806457519532,105.28088912963867,0
2025-05-02,NVDA,엔비디아,114.15928352450368,115.37906338859757,113.34943293159324,114.4792251586914,190194800,22.68000030517578,54.536222157107964,110.5359375,105.91577415466308,0
2025-05-05,NVDA,엔비디아,112.88951601094917,114.64919116473993,112.63956137373921,113.79934692382812,133163200,23.639999389648438,53.90606416027207,111.55375213623047,106.89109725952149,0
2025-05-06,NVDA,엔비디아,111.45977773347964,114.71918078517231,110.79989381468877,113.51940155029297,158525600,24.760000228881836,51.73576543058559,112.45758972167968,107.68595352172852,0
2025-05-07,NVDA,엔비디아,113.02949042053457,117.65864757290291,112.25962586336117,117.03875732421875,206758800,23.549999237060547,68.26504290623431,114.08529510498047,108.72376518249511,0
2025-05-08,NVDA,엔비디아,118.22854670795566,118.658469001105,115.82898059800607,117.34870910644531,198428100,22.479999542236328,75.03156237610804,115.23708801269531,108.8757381439209,0
2025-05-09,NVDA,엔비디아,117.32869985728382,118.20854502226882,115.18908887008638,116.62882995605469,132972200,21.899999618530273,85.42710842631001,115.66700897216796,109.3296558380127,0
2025-05-12,NVDA,엔비디아,121.94787211512306,122.9776840209961,120.25817629208265,122.9776840209961,225023300,18.389999389648438,87.40302313996678,117.50267639160157,109.93304672241212,0
2025-05-13,NVDA,엔비디아,124.95732666651305,131.19619232916256,124.44741706637032,129.9064178466797,330430100,18.219999313354492,88.51157982106758,120.7800796508789,110.89387245178223,0
2025-05-14,NVDA,엔비디아,133.17581874633882,135.4154176381041,131.65609038206884,135.3154296875,281180800,18.6200008392334,89.03589473690718,124.43541412353515,112.05066223144532,0
2025-05-15,NVDA,엔비디아,134.2656162138544,136.2752611112406,132.6359224746836,134.80552673339844,226632600,17.829999923706055,86.13469298266938,127.92677764892578,113.56738662719727,0
2025-05-16,NVDA,엔비디아,136.19528579014883,136.32526708518697,133.43579205010155,135.37542724609375,226542500,17.239999771118164,92.67198615373833,131.67609710693358,115.26257934570313,0
2025-05-19,NVDA,엔비디아,132.36596428610483,135.84532822832756,132.36596428610483,135.54539489746094,193154600,18.139999389648438,92.64373952698496,134.18963928222655,117.19522819519042,0
2025-05-20,NVDA,엔비디아,134.26561082544316,134.55556671475182,132.59591587093482,134.35560607910156,161514200,18.09000015258789,89.50960063945055,135.07947692871093,118.96940612792969,0
